# minimal_valid_fraction ::  30.00
# using only more than 50% sea points from land/sea mask in CMIP6/cmip6masks/lsm_cmip6_192x144_best.nc
# operating on ACCESS-CM2 output prepared for CMIP6
# <a href=http://climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_modmean_ssp585>climexp.knmi.nl/select.cgi?field=cmip6_tas_mon_modmean_ssp585</a>
# file :: CMIP6/monthly/tas/tas_mon_mod_ssp585_192_ave.nc
# title :: spatial statistic of ACCESS-CM2 output prepared for CMIP6
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# source :: ACCESS-CM2 (2019): \naerosol: UKCA-GLOMAP-mode\natmos: MetUM-HadGEM3-GA7.1 (N96; 192 x 144 longitude/latitude; 85 levels; top level 85 km)\natmosChem: none\nland: CABLE2.5\nlandIce: none\nocean: ACCESS-OM2 (GFDL-MOM5, tripolar primarily 1deg; 360 x 300 longitude/latitude; 50 levels; top grid cell 0-10 m)\nocnBgchem: none\nseaIce: CICE5.1.2 (same grid a
# institution :: KNMI Climate Explorer and CSIRO (Commonwealth Scientific and Industrial Research Organisation, Aspendale, Victoria 3195, Australia), ARCCSS (Australian Research Council Centre of Excellence for Climate System Science)
# activity_id :: CMIP
# branch_method :: standard
# creation_date :: 2019-11-08T06:41:46Z
# data_specs_version :: 01.00.30
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.CSIRO-ARCCSS.ACCESS-CM2.historical.none.r1i1p1f1
# grid :: native atmosphere N96 grid (144x192 latxlon)
# grid_label :: gn
# initialization_index ::                1
# institution_id :: CSIRO-ARCCSS
# mip_era :: CMIP6
# nominal_resolution :: 250 km
# notes :: Exp: CM2-historical; Local ID: bj594; Variable: tas (['fld_s03i236'])
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: ACCESS-CM2
# parent_time_units :: days since 0950-01-01
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# realization_index ::                1
# realm :: atmos
# run_variant :: forcing: GHG, Oz, SA, Sl, Vl, BC, OC, (GHG = CO2, N2O, CH4, CFC11, CFC12, CFC113, HCFC22, HFC125, HFC134a)
# source_id :: ACCESS-CM2
# source_type :: AOGCM
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# table_info :: Creation Date:(30 April 2019) MD5:e14f55f257cceafb2523e41244962371
# variable_id :: tas
# variant_label :: r1i1p1f1
# version :: v20191108
# cmor_version :: 3.4.0
# tracking_id :: hdl:21.14100/d893128b-e107-4dcc-b543-46c77896f295
# license :: CMIP6 model data produced by CSIRO is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License (https://creativecommons.org/licenses/).  Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment.  Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file).  The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds, re-define time unit\ngit = 2020-01-17 18:00:44 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-18-g35c2064\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/ACCESS-CM2/r1i1p1f1/gn/tas_Amon_ACCESS-CM2_historical_r1i1p1f1_gn_185001-201412.nc
# original_file_hash_codes :: 3e106e8430f04cd2b260a7230b1e461ccebdda338d09e3f07e8497678c5c6f0f
# nco :: 4.7.2
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# scripturl01 :: http://climexp.knmi.nl/get_index.cgi?email=someone@somewhere&field=cmip6_tas_mon_modmean_ssp585&gridpoints=false&intertype=nearest&lat1=-5&lat2=5&lon1=-100&lon2=-80&masktype=5sea&minfac=30&standardunits=standardunits
# history ::  2023-04-24 10:57:57 bin/get_index CMIP6/monthly/tas/tas_mon_mod_ssp585_192_ave.nc -100 -80 -5 5 dipole no minfac 30 nearest lsmask CMIP6/cmip6masks/lsm_cmip6_192x144_best.nc 5sea standardunits cmip6_tas_mon_modmean_ssp585_-100--80E_-5-5N_n_5sea_su\nThu Jun 24 20:37:09 2021: cdo -r -f nc4 -z zip ensmean tas_mon_mod_ssp585_192_000.nc tas_mon_mod_ssp585_192_001.nc tas_mon_mod_ssp585_192_002.nc tas_mon_mod_ssp585_192_003.nc tas_mon_mod_ssp585_192_004.nc tas_mon_mod_ssp585_192_005.nc tas_mon_mod_ssp585_192_006.nc tas_mon_mod_ssp585_192_007.nc tas_mon_mod_ssp585_192_008.nc tas_mon_mod_ssp585_192_009.nc tas_mon_mod_ssp585_192_010.nc tas_mon_mod_ssp585_192_011.nc tas_mon_mod_ssp585_192_012.nc tas_mon_mod_ssp585_192_013.nc tas_mon_mod_ssp585_192_014.nc tas_mon_mod_ssp585_192_015.nc tas_mon_mod_ssp585_192_016.nc tas_mon_mod_ssp585_192_017.nc tas_mon_mod_ssp585_192_018.nc tas_mon_mod_ssp585_192_019.nc tas_mon_mod_ssp585_192_020.nc tas_mon_mod_ssp585_192_021.nc tas_mon_mod_ssp585_192_022.nc tas_mon_mod_ssp585_192_023.nc tas_mon_mod_ssp585_192_024.nc tas_mon_mod_ssp585_192_025.nc tas_mon_mod_ssp585_192_026.nc tas_mon_mod_ssp585_192_027.nc tas_mon_mod_ssp585_192_028.nc tas_mon_mod_ssp585_192_029.nc tas_mon_mod_ssp585_192_030.nc tas_mon_mod_ssp585_192_031.nc tas_mon_mod_ssp585_192_032.nc tas_mon_mod_ssp585_192_033.nc tas_mon_mod_ssp585_192_034.nc tas_mon_mod_ssp585_192_035.nc tas_mon_mod_ssp585_192_036.nc tas_mon_mod_ssp585_192_037.nc tas_mon_mod_ssp585_192_ave.nc\nThu Jun 24 08:58:05 2021: ncks -v tas tas_mon_ACCESS-CM2_ssp585_192_ave.nc tmptas_mon_ACCESS-CM2_ssp585_192_ave.nc\nMon Jun 21 22:00:05 2021: cdo -r -f nc4 -z zip ensmean tas_mon_ACCESS-CM2_ssp585_192_000.nc tas_mon_ACCESS-CM2_ssp585_192_001.nc tas_mon_ACCESS-CM2_ssp585_192_002.nc tas_mon_ACCESS-CM2_ssp585_192_ave.nc\nFri Jun 18 19:44:46 2021: cdo -r -f nc4 -z zip remapbil,r192x144 tas_mon_ACCESS-CM2_historical+ssp585_r1i1p1f1_CEmerged_ETH_native.nc /home/oldenbor/climexp_data/CMIP6/monthly/tas/tas_mon_ACCESS-CM2_ssp585_r1i1p1f1_192_000.nc\n2019-11-08T06:41:46Z ; CMOR rewrote data to be consistent with CMIP6, CF-1.7 CMIP-6.2 and CF standards.
# ave_region :: lon=  259.688  280.312, lat=   -5.000    5.000
# averaging anomalies over region lon=  259.688  280.312, lat=   -5.000    5.000
# tas [Celsius] Near-Surface Air Temperature
 1850   25.16571       25.44360       25.79199       25.97281       25.15369       23.91235       23.29837       23.16974       23.31042       23.58563       23.97699       24.50876    
 1851   25.01428       25.34937       25.71518       25.92966       25.18491       24.03329       23.40170       23.22675       23.37997       23.67398       24.05643       24.62601    
 1852   25.15369       25.45264       25.75464       25.96539       25.13516       23.95734       23.37375       23.15457       23.35202       23.64401       24.05832       24.64371    
 1853   25.12860       25.47473       25.81113       25.96249       25.30957       24.07233       23.43054       23.23499       23.32449       23.68158       24.13007       24.62006    
 1854   25.20609       25.51001       25.85632       26.05853       25.26169       24.12390       23.45996       23.26163       23.30908       23.58975       23.95590       24.51501    
 1855   25.08539       25.39816       25.74408       25.97290       25.22903       24.11804       23.40945       23.20920       23.33884       23.59439       24.00635       24.54214    
 1856   25.08002       25.44348       25.78122       25.89600       25.12137       23.90775       23.30771       23.14728       23.22034       23.57938       23.95651       24.56134    
 1857   25.15341       25.52695       25.81876       26.02817       25.22260       24.06375       23.46075       23.32684       23.37354       23.65527       24.07227       24.59427    
 1858   25.13202       25.41354       25.75916       25.93570       25.15546       24.02448       23.38367       23.17242       23.31580       23.59109       24.00513       24.53275    
 1859   25.10638       25.41653       25.84708       26.02606       25.19867       24.04056       23.43759       23.22574       23.34732       23.64044       24.04868       24.61533    
 1860   25.07306       25.36563       25.72369       25.88168       25.01138       23.79358       23.18939       23.00125       23.18719       23.46457       23.89816       24.49591    
 1861   25.02472       25.34424       25.69806       25.89139       25.03537       23.86514       23.29691       23.09427       23.23099       23.50299       23.88791       24.41983    
 1862   24.99155       25.33029       25.70972       25.86548       25.06161       23.90063       23.26038       23.08420       23.18839       23.45905       23.84448       24.38797    
 1863   24.95447       25.27823       25.69257       25.85278       25.19250       24.09964       23.47308       23.27866       23.34286       23.61017       23.94028       24.55243    
 1864   25.10898       25.33014       25.70270       25.88498       25.14899       23.99719       23.35922       23.24304       23.40710       23.71915       24.15158       24.67337    
 1865   25.18716       25.56067       25.88834       26.06693       25.29364       24.15756       23.51886       23.24927       23.38928       23.71860       24.08740       24.62579    
 1866   25.17123       25.45459       25.78409       25.97205       25.25641       24.00259       23.30466       23.12808       23.28558       23.60590       24.02249       24.53012    
 1867   25.01306       25.34528       25.64514       25.85495       25.05118       23.81564       23.21460       23.06458       23.22141       23.49780       23.97656       24.51596    
 1868   25.10202       25.39746       25.72226       25.98389       25.23859       24.14371       23.50650       23.36594       23.47781       23.78052       24.13989       24.66315    
 1869   25.23978       25.52185       25.84634       26.01526       25.23904       24.00308       23.38608       23.15405       23.30331       23.57465       23.96936       24.49695    
 1870   24.99713       25.40668       25.77640       25.90744       25.18042       24.00516       23.35928       23.20380       23.38882       23.63669       24.07547       24.61005    
 1871   25.16974       25.47971       25.81537       26.01382       25.24594       24.04697       23.45084       23.32019       23.46786       23.83566       24.22668       24.79984    
 1872   25.28268       25.56454       25.88031       26.06619       25.33224       24.09787       23.39624       23.18369       23.36514       23.66891       24.04089       24.55518    
 1873   25.08859       25.40762       25.75565       25.89050       25.08957       24.00427       23.38974       23.15939       23.34506       23.63095       24.00909       24.54327    
 1874   25.08875       25.45844       25.82123       26.05829       25.31570       24.08740       23.49936       23.29208       23.36252       23.67303       24.06357       24.57452    
 1875   25.09000       25.40985       25.78790       25.96225       25.15979       23.98248       23.35168       23.17990       23.30777       23.64050       23.96228       24.50946    
 1876   25.04456       25.33389       25.68857       25.84753       25.15695       23.98010       23.39185       23.19873       23.39438       23.66599       24.08954       24.68942    
 1877   25.24420       25.56631       25.86496       26.11072       25.40237       24.19098       23.56131       23.40497       23.51199       23.78152       24.14615       24.71167    
 1878   25.25275       25.48584       25.79868       26.00360       25.12363       23.94003       23.25513       23.04684       23.20474       23.52649       23.92667       24.47720    
 1879   25.00485       25.25409       25.63492       25.92255       25.01495       23.91663       23.35315       23.19550       23.39603       23.68408       24.01306       24.63116    
 1880   25.15598       25.45587       25.79190       26.00317       25.20132       24.08423       23.43594       23.23956       23.43088       23.67908       24.12833       24.64890    
 1881   25.13965       25.45459       25.79236       26.00269       25.14142       23.95886       23.34131       23.14752       23.30923       23.60925       24.04248       24.56436    
 1882   25.07819       25.37405       25.76556       25.98520       25.21780       24.18497       23.67603       23.45392       23.58752       23.81342       24.25742       24.71729    
 1883   25.20648       25.46027       25.78851       25.99722       25.21011       23.96375       23.29156       22.98999       23.06058       23.24460       23.55487       24.04440    
 1884   24.66342       24.99857       25.40518       25.65445       25.02130       23.99762       23.41342       23.20331       23.25879       23.49997       23.88950       24.44781    
 1885   24.90417       25.13937       25.42508       25.72202       24.91345       23.81119       23.21420       22.97650       23.15353       23.46524       23.85315       24.36218    
 1886   24.84235       25.13544       25.44455       25.75931       24.95514       23.78821       23.11691       23.03708       23.12732       23.52991       23.95825       24.46127    
 1887   24.95938       25.21216       25.54874       25.72366       24.87335       23.77472       23.20596       23.06903       23.26489       23.59900       24.05630       24.58224    
 1888   25.11609       25.46899       25.82327       26.01718       25.22495       24.09616       23.49255       23.30481       23.43991       23.74982       24.11295       24.66110    
 1889   25.16785       25.39774       25.74710       25.86243       25.01648       23.71396       23.09241       22.99365       23.19965       23.48581       23.91791       24.45737    
 1890   24.96704       25.24570       25.57697       25.80225       25.06061       23.90536       23.29147       23.08301       23.29355       23.55212       24.04807       24.54425    
 1891   25.13528       25.35596       25.74683       25.97607       25.27563       24.16299       23.50909       23.34351       23.47714       23.73685       24.09192       24.69217    
 1892   25.16211       25.40353       25.74899       25.94254       25.22925       23.97574       23.27176       23.14758       23.32385       23.62909       24.04086       24.56522    
 1893   25.07968       25.39313       25.70825       25.90607       25.07281       23.98648       23.42041       23.26294       23.33804       23.71283       24.12219       24.66138    
 1894   25.19922       25.46872       25.89948       25.98032       25.25256       24.11719       23.47534       23.28720       23.42355       23.72131       24.15588       24.70099    
 1895   25.22464       25.49295       25.83640       25.97498       25.10077       23.84717       23.21484       23.00659       23.22186       23.55341       24.01239       24.51404    
 1896   24.96774       25.28583       25.70056       25.84564       24.93082       23.77158       23.13885       22.99484       23.21060       23.58789       23.97812       24.52811    
 1897   25.07547       25.37207       25.72809       25.96729       25.23499       24.16409       23.57129       23.38464       23.57822       23.90939       24.33862       24.86194    
 1898   25.33362       25.66840       25.95728       26.14474       25.34338       24.14505       23.46799       23.27008       23.38159       23.65884       24.05475       24.63562    
 1899   25.20688       25.44275       25.69412       25.91617       25.14078       23.93564       23.29428       23.15497       23.34412       23.65796       24.04926       24.56030    
 1900   25.07626       25.37820       25.76721       25.94397       25.21234       24.08475       23.47946       23.25095       23.31863       23.66553       24.07785       24.61978    
 1901   25.15622       25.54736       25.84793       26.02917       25.30478       24.16327       23.52756       23.36349       23.42944       23.72409       24.11038       24.68817    
 1902   25.18103       25.47992       25.81241       25.95340       25.25223       24.08127       23.39935       23.28641       23.44275       23.64935       24.03214       24.52930    
 1903   24.94916       25.19482       25.60416       25.84576       25.17035       24.09369       23.44571       23.32037       23.52539       23.90875       24.35046       24.88339    
 1904   25.28671       25.48264       25.81757       26.04852       25.22983       23.92270       23.31003       23.16257       23.32019       23.63919       24.05774       24.55768    
 1905   25.09567       25.37546       25.74902       26.00204       25.16501       23.99313       23.27350       23.12878       23.26465       23.57626       23.92422       24.47925    
